<<<<<<< HEAD
crsCode77492,deptId91205,crsName55891,descr67132,
crsCode35688,deptId534743,crsName687312,descr450792
crsCode51717,deptId943137,crsName927343,descr906906
crsCode704690,deptId508532,crsName493243,descr830973
crsCode313444,deptId74944,crsName425343,descr77721
crsCode246375,deptId146613,crsName241436,descr645539
crsCode623498,deptId939359,crsName230602,descr745256
crsCode895019,deptId362728,crsName291371,descr514660
crsCode555611,deptId867329,crsName631437,descr762608
crsCode383213,deptId659932,crsName205693,descr96599
crsCode309728,deptId159761,crsName929474,descr210825
crsCode63270,deptId499040,crsName88445,descr66664
crsCode314576,deptId613526,crsName610971,descr643776
crsCode95577,deptId397192,crsName657844,descr576084
crsCode379340,deptId488700,crsName115331,descr308179
crsCode171538,deptId525800,crsName128322,descr478122
crsCode911516,deptId471250,crsName55650,descr216371
crsCode591081,deptId76630,crsName450468,descr821258
crsCode487924,deptId149830,crsName556695,descr948800
crsCode142910,deptId990827,crsName683822,descr960873
crsCode533363,deptId233706,crsName811453,descr140432
crsCode105276,deptId13506,crsName996624,descr241547
crsCode559904,deptId636978,crsName45864,descr502249
crsCode260695,deptId249848,crsName657555,descr421127
crsCode168749,deptId353011,crsName351015,descr367362
crsCode786640,deptId314666,crsName316187,descr480198
crsCode898358,deptId24613,crsName241217,descr532037
crsCode865197,deptId529593,crsName893860,descr537604
crsCode392640,deptId717154,crsName449018,descr48143
crsCode202819,deptId268680,crsName623238,descr897357
crsCode9852,deptId983268,crsName857869,descr353518
crsCode953262,deptId692540,crsName692210,descr874048
crsCode919043,deptId392266,crsName181744,descr910561
crsCode832405,deptId867067,crsName252980,descr683279
crsCode149721,deptId362259,crsName962965,descr281756
crsCode680040,deptId237741,crsName177713,descr987901
crsCode620843,deptId693408,crsName322085,descr663553
crsCode686243,deptId727742,crsName466728,descr155550
crsCode522643,deptId955958,crsName944325,descr686886
crsCode659082,deptId982745,crsName499251,descr576026
crsCode939601,deptId537465,crsName705554,descr857749
crsCode680749,deptId901806,crsName289732,descr560041
crsCode631057,deptId606834,crsName709030,descr630279
crsCode442275,deptId637484,crsName867178,descr779351
crsCode348201,deptId895754,crsName922578,descr534888
crsCode322000,deptId92999,crsName564107,descr704001
crsCode964441,deptId454284,crsName233188,descr391766
crsCode275424,deptId522355,crsName371881,descr756182
crsCode825354,deptId231078,crsName79584,descr738849
crsCode522763,deptId708966,crsName211551,descr31895
crsCode34898,deptId838760,crsName663176,descr337676
crsCode703761,deptId383193,crsName944483,descr995416
crsCode485036,deptId772994,crsName111510,descr479178
crsCode976957,deptId688455,crsName113603,descr50684
crsCode471874,deptId732170,crsName733310,descr927041
crsCode407140,deptId264493,crsName535274,descr31931
crsCode257893,deptId94324,crsName515631,descr125194
crsCode466213,deptId657864,crsName829593,descr267679
crsCode276112,deptId723863,crsName769104,descr236846
crsCode686055,deptId102681,crsName834992,descr744514
crsCode542250,deptId166254,crsName443717,descr432554
crsCode617695,deptId808739,crsName720100,descr544209
crsCode203842,deptId364308,crsName841384,descr807147
crsCode425737,deptId906155,crsName872712,descr895116
crsCode685587,deptId129606,crsName18962,descr438547
crsCode229676,deptId889591,crsName666822,descr384515
crsCode803007,deptId480997,crsName991057,descr346994
crsCode701273,deptId794895,crsName531493,descr609625
crsCode348374,deptId537905,crsName367217,descr235212
crsCode425834,deptId125311,crsName600386,descr837637
crsCode69070,deptId134414,crsName700790,descr778393
crsCode174596,deptId540882,crsName821528,descr266188
crsCode574985,deptId764226,crsName709149,descr565696
crsCode594711,deptId421400,crsName154362,descr44616
crsCode500372,deptId511924,crsName79008,descr613658
crsCode639066,deptId238432,crsName184341,descr906019
crsCode77988,deptId618350,crsName457264,descr962037
crsCode731601,deptId55294,crsName529649,descr341148
crsCode171224,deptId358556,crsName484987,descr107214
crsCode284169,deptId193158,crsName24047,descr152576
crsCode106108,deptId797323,crsName242725,descr791509
crsCode841496,deptId568270,crsName694729,descr199281
crsCode337602,deptId984362,crsName285904,descr631596
crsCode483551,deptId956464,crsName506838,descr979491
crsCode242120,deptId703051,crsName139478,descr475304
crsCode547082,deptId122181,crsName198725,descr438105
crsCode713430,deptId97954,crsName987531,descr525966
crsCode682379,deptId263786,crsName959007,descr956844
crsCode922654,deptId155396,crsName399613,descr570262
crsCode811684,deptId325374,crsName301063,descr696132
crsCode674172,deptId626345,crsName818422,descr314347
crsCode347292,deptId257889,crsName613755,descr58012
crsCode990006,deptId367403,crsName898614,descr235625
crsCode81222,deptId697399,crsName763537,descr239041
crsCode103995,deptId552132,crsName332859,descr676189
crsCode780415,deptId856995,crsName99069,descr209171
crsCode391525,deptId230931,crsName222330,descr615432
crsCode52847,deptId387851,crsName554183,descr615299
crsCode310200,deptId441047,crsName239781,descr546652
crsCode600644,deptId769498,crsName322263,descr398611
crsCode823778,deptId635634,crsName976420,descr204157
crsCode560188,deptId962680,crsName1515,descr615384
crsCode874363,deptId47206,crsName895582,descr438336
crsCode271961,deptId731092,crsName950685,descr662203
crsCode335492,deptId833371,crsName351663,descr664238
crsCode688236,deptId876762,crsName684703,descr985203
crsCode96234,deptId181975,crsName828081,descr463426
crsCode452748,deptId44349,crsName657087,descr536715
crsCode206273,deptId410947,crsName38773,descr388582
crsCode709342,deptId573422,crsName947621,descr738402
crsCode478154,deptId302637,crsName373256,descr13690
crsCode156876,deptId836514,crsName848978,descr195750
crsCode758831,deptId821312,crsName849713,descr305933
crsCode655568,deptId538831,crsName456609,descr580119
crsCode517060,deptId683212,crsName279150,descr31713
crsCode693288,deptId210222,crsName563336,descr445194
crsCode549062,deptId65348,crsName880956,descr291050
crsCode155040,deptId510138,crsName202773,descr963299
crsCode902429,deptId489339,crsName67662,descr507215
crsCode345613,deptId91888,crsName602290,descr985753
crsCode660571,deptId830694,crsName317522,descr321319
crsCode736526,deptId554253,crsName626851,descr744501
crsCode89467,deptId531804,crsName70578,descr357309
crsCode304139,deptId177938,crsName594628,descr697746
crsCode995493,deptId872472,crsName102222,descr770957
crsCode226424,deptId761731,crsName754573,descr185822
crsCode545574,deptId755573,crsName770499,descr811652
crsCode69840,deptId878307,crsName728208,descr228375
crsCode709882,deptId200561,crsName951017,descr602370
crsCode667867,deptId145336,crsName788151,descr815439
crsCode283076,deptId562474,crsName268366,descr261659
crsCode264490,deptId340685,crsName5128,descr992936
crsCode263826,deptId730915,crsName204030,descr809681
crsCode873240,deptId196843,crsName470434,descr445912
crsCode972827,deptId158655,crsName21116,descr861723
crsCode226632,deptId542686,crsName637375,descr415782
crsCode656258,deptId994820,crsName826119,descr681186
crsCode716203,deptId15222,crsName238770,descr859306
crsCode902290,deptId112730,crsName576536,descr1662
crsCode323961,deptId898626,crsName235112,descr362448
crsCode154561,deptId17993,crsName853792,descr271932
crsCode885556,deptId619862,crsName619368,descr200085
crsCode971119,deptId711614,crsName157964,descr385819
crsCode626986,deptId782854,crsName474197,descr781512
crsCode438310,deptId123461,crsName220290,descr257289
crsCode14257,deptId136488,crsName686440,descr235466
crsCode925913,deptId714768,crsName600419,descr488682
crsCode772971,deptId707222,crsName153272,descr543758
crsCode117862,deptId413870,crsName408777,descr85393
crsCode229505,deptId662185,crsName451699,descr193689
crsCode867094,deptId704852,crsName101832,descr249797
crsCode276010,deptId976318,crsName356260,descr748482
crsCode125465,deptId723287,crsName163246,descr785213
crsCode877155,deptId435252,crsName110061,descr441459
crsCode644365,deptId966000,crsName163588,descr388836
crsCode344629,deptId38252,crsName52300,descr618789
crsCode132342,deptId274358,crsName121868,descr835221
crsCode848435,deptId276359,crsName938263,descr485543
crsCode242564,deptId77350,crsName671171,descr43551
crsCode812155,deptId874411,crsName688897,descr481176
crsCode525586,deptId572702,crsName442334,descr158529
crsCode331122,deptId341502,crsName873813,descr654440
crsCode450786,deptId450845,crsName609550,descr402350
crsCode81162,deptId158888,crsName41463,descr915099
crsCode415011,deptId392325,crsName189246,descr325898
crsCode253054,deptId581845,crsName18472,descr719621
crsCode978541,deptId644633,crsName727313,descr226987
crsCode108946,deptId887281,crsName460224,descr669390
crsCode207234,deptId151550,crsName418854,descr970521
crsCode622229,deptId620457,crsName449972,descr652206
crsCode897036,deptId710333,crsName673430,descr809742
crsCode266464,deptId143600,crsName323279,descr976818
crsCode606115,deptId503999,crsName963570,descr525238
crsCode936725,deptId379063,crsName458810,descr418293
crsCode984134,deptId441679,crsName949895,descr806192
crsCode650210,deptId505330,crsName644021,descr154535
crsCode57054,deptId865820,crsName233627,descr224138
crsCode388478,deptId102874,crsName557661,descr430473
crsCode821824,deptId812019,crsName952879,descr778824
crsCode872232,deptId987749,crsName965286,descr928942
crsCode268777,deptId85768,crsName460028,descr508445
crsCode867181,deptId433296,crsName383712,descr38972
crsCode901186,deptId340846,crsName664184,descr346991
crsCode904289,deptId925973,crsName34036,descr434664
crsCode284507,deptId15514,crsName856208,descr782103
crsCode459106,deptId376244,crsName648678,descr650685
crsCode325489,deptId967715,crsName850861,descr422174
crsCode70233,deptId84846,crsName941458,descr395029
crsCode314473,deptId314116,crsName995185,descr300673
crsCode254330,deptId426884,crsName671600,descr601373
crsCode75540,deptId235672,crsName560248,descr904238
crsCode955392,deptId849532,crsName153425,descr462997
crsCode92524,deptId83997,crsName523353,descr717252
crsCode670068,deptId146012,crsName587233,descr914893
crsCode784211,deptId267889,crsName732133,descr33686
crsCode807205,deptId423725,crsName636005,descr324585
crsCode226968,deptId865111,crsName733156,descr137896
crsCode656111,deptId681272,crsName186812,descr78174
crsCode758770,deptId597811,crsName431324,descr706736
crsCode297462,deptId447756,crsName595616,descr292466
crsCode566596,deptId130249,crsName537483,descr788566
crsCode404841,deptId41333,crsName29604,descr125887
crsCode678170,deptId496577,crsName871722,descr239091
crsCode798721,deptId600326,crsName747636,descr759407
crsCode793832,deptId7846,crsName848234,descr757077
crsCode582465,deptId194512,crsName942106,descr774529
crsCode772751,deptId599841,crsName156856,descr339641
crsCode270709,deptId534184,crsName571125,descr177282
crsCode491417,deptId339074,crsName454394,descr464591
crsCode53301,deptId868836,crsName481345,descr386965
crsCode8186,deptId415799,crsName715216,descr645690
crsCode232865,deptId614814,crsName74452,descr156779
crsCode120079,deptId922963,crsName431318,descr941133
crsCode568163,deptId736047,crsName351772,descr85451
crsCode404704,deptId29448,crsName835550,descr747918
crsCode111602,deptId292660,crsName271331,descr775243
crsCode640671,deptId608812,crsName16504,descr588918
crsCode744971,deptId81997,crsName668877,descr503316
crsCode559015,deptId843064,crsName996460,descr536878
crsCode794744,deptId32344,crsName699287,descr102561
crsCode567615,deptId184323,crsName692668,descr224018
crsCode260107,deptId838714,crsName160599,descr111232
crsCode601559,deptId285835,crsName646757,descr122802
crsCode776352,deptId822166,crsName921856,descr486927
crsCode674248,deptId976876,crsName671580,descr429516
crsCode98464,deptId600402,crsName908764,descr794111
crsCode620310,deptId518502,crsName618002,descr484115
crsCode531642,deptId831065,crsName55698,descr999381
crsCode9518,deptId760090,crsName392113,descr850602
crsCode908074,deptId397076,crsName365343,descr265187
crsCode591018,deptId749261,crsName247390,descr642025
crsCode345141,deptId207087,crsName652894,descr895635
crsCode410505,deptId919268,crsName222519,descr468246
crsCode598120,deptId720730,crsName503938,descr218780
crsCode201401,deptId830502,crsName290836,descr552749
crsCode391837,deptId130117,crsName427096,descr791882
crsCode591887,deptId980733,crsName467464,descr765849
crsCode418999,deptId97569,crsName230280,descr288506
crsCode187467,deptId749172,crsName609759,descr576695
crsCode585378,deptId920165,crsName189971,descr180698
crsCode705943,deptId618745,crsName29919,descr606937
crsCode503190,deptId17863,crsName457747,descr297645
crsCode89286,deptId396380,crsName67721,descr425281
crsCode120403,deptId153919,crsName777471,descr536261
crsCode745111,deptId961038,crsName988502,descr989601
crsCode781988,deptId36743,crsName942438,descr963079
crsCode975536,deptId643811,crsName747771,descr833697
crsCode193822,deptId718172,crsName747185,descr795050
crsCode324389,deptId459792,crsName411111,descr597273
crsCode998687,deptId984893,crsName313059,descr215927
crsCode465840,deptId370732,crsName119426,descr85778
crsCode959505,deptId592811,crsName597018,descr588618
crsCode670008,deptId767026,crsName178350,descr987976
crsCode56870,deptId556840,crsName295501,descr107535
crsCode374732,deptId309117,crsName269575,descr315690
crsCode295835,deptId386615,crsName159117,descr567109
crsCode766439,deptId623051,crsName559268,descr854552
crsCode715255,deptId179617,crsName309190,descr852926
crsCode949995,deptId223291,crsName273749,descr454436
crsCode574858,deptId36462,crsName981244,descr88540
crsCode622440,deptId291598,crsName440293,descr397649
crsCode798896,deptId334888,crsName529744,descr42325
crsCode901844,deptId706408,crsName661974,descr134870
crsCode878222,deptId944475,crsName960507,descr583280
crsCode637457,deptId873871,crsName240745,descr978908
crsCode654225,deptId44503,crsName598479,descr412805
crsCode904812,deptId695403,crsName510038,descr34235
crsCode819379,deptId548908,crsName241339,descr577857
crsCode189145,deptId358724,crsName837517,descr263105
crsCode981559,deptId721836,crsName102533,descr854367
crsCode347130,deptId597703,crsName106941,descr775146
crsCode126378,deptId279724,crsName992015,descr429359
crsCode8535,deptId868545,crsName398027,descr660392
crsCode448994,deptId265858,crsName329748,descr529618
crsCode529253,deptId226017,crsName569303,descr573148
crsCode272064,deptId636488,crsName395177,descr430971
crsCode812993,deptId248954,crsName61949,descr692186
